date,datetime,season,team,elo,probability,conference,division
11/13/2016,2016-11-13,2016,TEN,1361.177068,0.345194735,AFC,AFC South
11/13/2016,2016-11-13,2016,PHI,1536.86887,0.5370249779999999,NFC,NFC East
11/13/2016,2016-11-13,2016,TB,1409.0251269999999,0.591720287,NFC,NFC South
11/13/2016,2016-11-13,2016,WSH,1509.372027,0.527886586,NFC,NFC East
11/13/2016,2016-11-13,2016,JAX,1326.168252,0.314508509,AFC,AFC South
11/13/2016,2016-11-13,2016,CAR,1568.204809,0.47963515799999995,NFC,NFC South
11/13/2016,2016-11-13,2016,LAC,1480.768623,0.616028405,AFC,AFC West
11/13/2016,2016-11-13,2016,ARI,1568.320535,0.8500578129999999,NFC,NFC West
11/13/2016,2016-11-13,2016,PIT,1541.62842,0.5164376820000001,AFC,AFC North
11/13/2016,2016-11-13,2016,NE,1683.1360780000002,0.6576459610000001,AFC,AFC East
11/14/2016,2016-11-14,2016,NYG,1505.892574,0.566253488,NFC,NFC East
11/17/2016,2016-11-17,2016,CAR,1554.9915369999999,0.693124222,NFC,NFC South
11/20/2016,2016-11-20,2016,CLE,1276.43196,0.260122016,AFC,AFC North
11/20/2016,2016-11-20,2016,DAL,1613.805493,0.754012648,NFC,NFC East
11/20/2016,2016-11-20,2016,KC,1660.5768560000001,0.8418033840000001,AFC,AFC West
11/20/2016,2016-11-20,2016,NYG,1511.781613,0.75270768,NFC,NFC East
11/20/2016,2016-11-20,2016,CIN,1518.693577,0.561735335,AFC,AFC North
11/20/2016,2016-11-20,2016,DET,1524.306635,0.8266449690000001,NFC,NFC North
11/20/2016,2016-11-20,2016,MIN,1536.7610960000002,0.542758242,NFC,NFC North
11/20/2016,2016-11-20,2016,IND,1481.785658,0.694127345,AFC,AFC South
11/20/2016,2016-11-20,2016,LAR,1465.20415,0.557230498,NFC,NFC West
11/20/2016,2016-11-20,2016,SEA,1663.5666410000001,0.7275425459999999,NFC,NFC West
11/20/2016,2016-11-20,2016,SF,1328.254342,0.182024231,NFC,NFC West
11/20/2016,2016-11-20,2016,WSH,1527.585245,0.6379911229999999,NFC,NFC East
11/21/2016,2016-11-21,2016,OAK,1532.807983,0.497232919,AFC,AFC West
11/24/2016,2016-11-24,2016,DET,1530.724655,0.559307832,NFC,NFC North
11/24/2016,2016-11-24,2016,DAL,1624.643893,0.69326382,NFC,NFC East
11/24/2016,2016-11-24,2016,IND,1493.733419,0.532168471,AFC,AFC South
11/27/2016,2016-11-27,2016,MIA,1508.529511,0.811739993,AFC,AFC East
11/27/2016,2016-11-27,2016,ATL,1555.02021,0.593300821,NFC,NFC South
11/27/2016,2016-11-27,2016,CHI,1374.568715,0.567356326,NFC,NFC North
11/27/2016,2016-11-27,2016,NO,1470.458057,0.624706699,NFC,NFC South
11/27/2016,2016-11-27,2016,HOU,1513.802982,0.6720628009999999,AFC,AFC South
11/27/2016,2016-11-27,2016,BAL,1473.380752,0.554654524,AFC,AFC North
11/27/2016,2016-11-27,2016,CLE,1263.10756,0.248199521,AFC,AFC North
11/27/2016,2016-11-27,2016,BUF,1559.018493,0.858002336,AFC,AFC East
11/27/2016,2016-11-27,2016,TB,1456.480639,0.29105849100000003,NFC,NFC South
11/27/2016,2016-11-27,2016,OAK,1553.735769,0.579549321,AFC,AFC West
11/27/2016,2016-11-27,2016,NYJ,1460.0808439999998,0.311465416,AFC,AFC East
11/27/2016,2016-11-27,2016,DEN,1622.602007,0.569113393,AFC,AFC West
11/28/2016,2016-11-28,2016,PHI,1545.37671,0.6870865270000001,NFC,NFC East
12/1/2016,2016-12-01,2016,MIN,1542.325564,0.460298904,NFC,NFC North
12/4/2016,2016-12-04,2016,CIN,1484.563395,0.562792423,AFC,AFC North
12/4/2016,2016-12-04,2016,CHI,1352.0052640000001,0.645825047,NFC,NFC North
12/4/2016,2016-12-04,2016,BAL,1489.067903,0.555207117,AFC,AFC North
12/4/2016,2016-12-04,2016,GB,1513.4193810000002,0.634641453,NFC,NFC North
12/4/2016,2016-12-04,2016,NO,1494.7548880000002,0.524499112,NFC,NFC South
12/4/2016,2016-12-04,2016,NE,1673.3907060000001,0.860279392,AFC,AFC East
12/4/2016,2016-12-04,2016,ATL,1578.681891,0.48314078899999996,NFC,NFC South
12/4/2016,2016-12-04,2016,JAX,1306.36455,0.20532055,AFC,AFC South
12/4/2016,2016-12-04,2016,OAK,1565.1050289999998,0.593738061,AFC,AFC West
12/4/2016,2016-12-04,2016,LAC,1485.462577,0.583912737,AFC,AFC West
12/4/2016,2016-12-04,2016,ARI,1530.757866,0.582834014,NFC,NFC West
12/4/2016,2016-12-04,2016,PIT,1569.5868369999998,0.64218095,AFC,AFC North
12/4/2016,2016-12-04,2016,SEA,1641.016163,0.70864178,NFC,NFC West
12/5/2016,2016-12-05,2016,NYJ,1449.577353,0.5772065670000001,AFC,AFC East
12/8/2016,2016-12-08,2016,KC,1662.063578,0.6919667820000001,AFC,AFC West
12/11/2016,2016-12-11,2016,IND,1501.513351,0.639272002,AFC,AFC South
12/11/2016,2016-12-11,2016,TEN,1415.041949,0.314540007,AFC,AFC South
12/11/2016,2016-12-11,2016,CAR,1532.415256,0.687420215,NFC,NFC South
12/11/2016,2016-12-11,2016,JAX,1297.4684869999999,0.273319918,AFC,AFC South
12/11/2016,2016-12-11,2016,PHI,1480.455858,0.536850556,NFC,NFC East
12/11/2016,2016-12-11,2016,BUF,1542.826057,0.531383878,AFC,AFC East
12/11/2016,2016-12-11,2016,CLE,1250.746531,0.246549568,AFC,AFC North
12/11/2016,2016-12-11,2016,MIA,1484.9798150000001,0.501959254,AFC,AFC East
12/11/2016,2016-12-11,2016,DET,1572.02892,0.8208632509999999,NFC,NFC North
12/11/2016,2016-12-11,2016,SF,1292.057242,0.426419541,NFC,NFC West
12/11/2016,2016-12-11,2016,TB,1516.5490519999998,0.661135247,NFC,NFC South
12/11/2016,2016-12-11,2016,GB,1528.804078,0.40557105299999996,NFC,NFC North
12/11/2016,2016-12-11,2016,LAR,1415.7156009999999,0.371546451,NFC,NFC West
12/11/2016,2016-12-11,2016,NYG,1516.586492,0.409797491,NFC,NFC East
12/12/2016,2016-12-12,2016,NE,1680.3141899999998,0.7856837590000001,AFC,AFC East
12/15/2016,2016-12-15,2016,SEA,1618.938809,0.843210993,NFC,NFC West
12/17/2016,2016-12-17,2016,NYJ,1424.7760039999998,0.487045257,AFC,AFC East
12/18/2016,2016-12-18,2016,CIN,1521.765042,0.46903287,AFC,AFC North
12/18/2016,2016-12-18,2016,MIN,1544.021917,0.6806978929999999,NFC,NFC North
12/18/2016,2016-12-18,2016,NYG,1533.435736,0.5315796279999999,NFC,NFC East
12/18/2016,2016-12-18,2016,KC,1674.7868369999999,0.852306874,AFC,AFC West
12/18/2016,2016-12-18,2016,HOU,1491.103501,0.82579086,AFC,AFC South
12/18/2016,2016-12-18,2016,BUF,1520.50487,0.8803618879999999,AFC,AFC East
12/18/2016,2016-12-18,2016,BAL,1511.553203,0.660434475,AFC,AFC North
12/18/2016,2016-12-18,2016,CHI,1368.160675,0.312558377,NFC,NFC North
12/18/2016,2016-12-18,2016,ATL,1596.044681,0.901801939,NFC,NFC South
12/18/2016,2016-12-18,2016,ARI,1534.8182980000001,0.698448738,NFC,NFC West
12/18/2016,2016-12-18,2016,DEN,1595.113832,0.45938534799999997,AFC,AFC West
12/18/2016,2016-12-18,2016,LAC,1445.415057,0.409856691,AFC,AFC West
12/18/2016,2016-12-18,2016,DAL,1628.109951,0.7211087540000001,NFC,NFC East
12/19/2016,2016-12-19,2016,WSH,1539.268067,0.580961226,NFC,NFC East
12/22/2016,2016-12-22,2016,PHI,1456.518298,0.449847881,NFC,NFC East
12/24/2016,2016-12-24,2016,CHI,1360.002461,0.380562891,NFC,NFC North
12/24/2016,2016-12-24,2016,NE,1712.3372129999998,0.90044004,AFC,AFC East
12/24/2016,2016-12-24,2016,JAX,1283.633067,0.348878794,AFC,AFC South
12/24/2016,2016-12-24,2016,CAR,1577.148184,0.55798706,NFC,NFC South
12/24/2016,2016-12-24,2016,GB,1578.240761,0.70094772,NFC,NFC North
12/24/2016,2016-12-24,2016,BUF,1526.797914,0.5897269479999999,AFC,AFC East
12/24/2016,2016-12-24,2016,CLE,1232.4951529999998,0.312617308,AFC,AFC North
12/24/2016,2016-12-24,2016,OAK,1584.790915,0.6706222589999999,AFC,AFC West
12/24/2016,2016-12-24,2016,NO,1485.019968,0.545968946,NFC,NFC South
12/24/2016,2016-12-24,2016,LAR,1383.134329,0.7357888159999999,NFC,NFC West
12/24/2016,2016-12-24,2016,SEA,1627.495029,0.747769173,NFC,NFC West
12/24/2016,2016-12-24,2016,HOU,1493.254281,0.5734924610000001,AFC,AFC South
12/25/2016,2016-12-25,2016,PIT,1623.261946,0.7293785359999999,AFC,AFC North
12/25/2016,2016-12-25,2016,KC,1653.051418,0.6996202640000001,AFC,AFC West
12/26/2016,2016-12-26,2016,DAL,1638.206532,0.703136607,NFC,NFC East
1/1/2017,2017-01-01,2016,MIA,1545.599698,0.34945842299999996,AFC,AFC East
1/1/2017,2017-01-01,2016,CIN,1497.656666,0.578088974,AFC,AFC North
1/1/2017,2017-01-01,2016,IND,1512.572518,0.809741143,AFC,AFC South
1/1/2017,2017-01-01,2016,MIN,1480.475804,0.767834131,NFC,NFC North
1/1/2017,2017-01-01,2016,TEN,1414.689052,0.467346318,AFC,AFC South
1/1/2017,2017-01-01,2016,TB,1499.3753880000002,0.52887617,NFC,NFC South
1/1/2017,2017-01-01,2016,PIT,1631.340454,0.927782935,AFC,AFC North
1/1/2017,2017-01-01,2016,PHI,1476.551512,0.341795953,NFC,NFC East
1/1/2017,2017-01-01,2016,NYJ,1388.574875,0.41955332799999995,AFC,AFC East
1/1/2017,2017-01-01,2016,SF,1281.3112390000001,0.18421083100000002,NFC,NFC West
1/1/2017,2017-01-01,2016,WSH,1531.9450470000002,0.586187415,NFC,NFC East
1/1/2017,2017-01-01,2016,DEN,1553.2771400000001,0.528436881,AFC,AFC West
1/1/2017,2017-01-01,2016,ATL,1634.532893,0.755413918,NFC,NFC South
1/1/2017,2017-01-01,2016,LAC,1414.0467,0.24886432600000002,AFC,AFC West
1/1/2017,2017-01-01,2016,LAR,1372.036624,0.37417759799999994,NFC,NFC West
1/1/2017,2017-01-01,2016,DET,1536.230875,0.511799363,NFC,NFC North
9/4/2014,2014-09-04,2014,GB,1499.8270000000002,0.19695968799999997,NFC,NFC North
9/7/2014,2014-09-07,2014,JAX,1361.082,0.20814203200000003,AFC,AFC South
9/7/2014,2014-09-07,2014,CLE,1390.1989999999998,0.227838918,AFC,AFC North
9/7/2014,2014-09-07,2014,CIN,1560.389,0.45066981100000003,AFC,AFC North
9/7/2014,2014-09-07,2014,CAR,1576.6879999999999,0.607011732,NFC,NFC South
9/7/2014,2014-09-07,2014,IND,1540.2179999999998,0.29797150799999994,AFC,AFC South
9/7/2014,2014-09-07,2014,MIN,1474.8239999999998,0.356063809,NFC,NFC North
9/7/2014,2014-09-07,2014,NO,1573.737,0.571339058,NFC,NFC South
9/7/2014,2014-09-07,2014,BUF,1456.183,0.35677156600000004,AFC,AFC East
9/7/2014,2014-09-07,2014,SF,1647.763,0.615485443,NFC,NFC West
9/7/2014,2014-09-07,2014,WSH,1399.479,0.427994227,NFC,NFC East
9/7/2014,2014-09-07,2014,TEN,1466.756,0.357694171,AFC,AFC South
9/7/2014,2014-09-07,2014,NE,1624.4589999999998,0.608829724,AFC,AFC East
9/7/2014,2014-09-07,2014,OAK,1370.713,0.284739042,AFC,AFC West
9/8/2014,2014-09-08,2014,LAC,1559.872,0.41989130100000005,AFC,AFC West
9/8/2014,2014-09-08,2014,NYG,1494.944,0.43926135,NFC,NFC East
9/11/2014,2014-09-11,2014,PIT,1542.9920000000002,0.458965453,AFC,AFC North
9/14/2014,2014-09-14,2014,MIA,1515.905,0.465541836,AFC,AFC East
9/14/2014,2014-09-14,2014,DET,1499.001,0.28771915000000003,NFC,NFC North
9/14/2014,2014-09-14,2014,ATL,1475.033,0.2691143859999999,NFC,NFC South
9/14/2014,2014-09-14,2014,JAX,1350.1979999999999,0.36861701299999994,AFC,AFC South
9/14/2014,2014-09-14,2014,NO,1557.5279999999998,0.6507223879999999,NFC,NFC South
9/14/2014,2014-09-14,2014,KC,1465.2879999999998,0.20503406400000002,AFC,AFC West
9/14/2014,2014-09-14,2014,NYJ,1475.2320000000002,0.388502975,AFC,AFC East
9/14/2014,2014-09-14,2014,NE,1591.162,0.50840796,AFC,AFC East
9/14/2014,2014-09-14,2014,CHI,1474.868,0.1861086059999999,NFC,NFC North
9/14/2014,2014-09-14,2014,ARI,1556.6970000000001,0.5336173179999999,NFC,NFC West
9/14/2014,2014-09-14,2014,SEA,1689.766,0.600184418,NFC,NFC West
9/14/2014,2014-09-14,2014,DAL,1482.616,0.376945486,NFC,NFC East
9/14/2014,2014-09-14,2014,LAR,1467.255,0.472511852,NFC,NFC West
9/14/2014,2014-09-14,2014,HOU,1405.658,0.47047065099999996,AFC,AFC South
9/15/2014,2014-09-15,2014,PHI,1539.0810000000001,0.42216169700000006,NFC,NFC East
9/18/2014,2014-09-18,2014,TB,1409.683,0.337918234,NFC,NFC South
9/21/2014,2014-09-21,2014,KC,1457.585,0.36561975299999994,AFC,AFC West
9/21/2014,2014-09-21,2014,PIT,1515.404,0.288759593,AFC,AFC North
9/21/2014,2014-09-21,2014,TEN,1468.151,0.24665991499999995,AFC,AFC South
9/21/2014,2014-09-21,2014,BAL,1534.158,0.5989599290000001,AFC,AFC North
9/21/2014,2014-09-21,2014,SF,1625.705,0.47278876999999997,NFC,NFC West
9/21/2014,2014-09-21,2014,GB,1504.631,0.437230558,NFC,NFC North
9/21/2014,2014-09-21,2014,DAL,1519.379,0.464702618,NFC,NFC East
9/21/2014,2014-09-21,2014,IND,1512.183,0.668049339,AFC,AFC South
9/21/2014,2014-09-21,2014,MIN,1489.155,0.335994247,NFC,NFC North
9/21/2014,2014-09-21,2014,OAK,1330.9129999999998,0.11388350400000002,AFC,AFC West
9/21/2014,2014-09-21,2014,HOU,1435.9460000000001,0.3945066770000001,AFC,AFC South
9/21/2014,2014-09-21,2014,WSH,1403.194,0.22253301700000006,NFC,NFC East
9/21/2014,2014-09-21,2014,DEN,1643.4,0.38303340399999997,AFC,AFC West
9/21/2014,2014-09-21,2014,LAC,1582.751,0.521964031,AFC,AFC West
9/22/2014,2014-09-22,2014,CHI,1515.351,0.48664530500000003,NFC,NFC North
9/25/2014,2014-09-25,2014,NYG,1465.509,0.5042165089999999,NFC,NFC East
9/28/2014,2014-09-28,2014,TEN,1453.21,0.30273025200000003,AFC,AFC South
9/28/2014,2014-09-28,2014,PHI,1561.124,0.34940322299999993,NFC,NFC East
9/28/2014,2014-09-28,2014,DET,1505.47,0.505025223,NFC,NFC North
9/28/2014,2014-09-28,2014,NO,1558.3370000000002,0.44119483000000004,NFC,NFC South
9/28/2014,2014-09-28,2014,ATL,1485.661,0.424808085,NFC,NFC South
9/28/2014,2014-09-28,2014,CAR,1561.902,0.434470483,NFC,NFC South
9/28/2014,2014-09-28,2014,GB,1482.639,0.333390898,NFC,NFC North
9/28/2014,2014-09-28,2014,OAK,1326.8370000000002,0.3316392570000001,AFC,AFC West
9/28/2014,2014-09-28,2014,JAX,1304.724,0.10766519500000005,AFC,AFC South
9/28/2014,2014-09-28,2014,BUF,1478.125,0.49614324600000004,AFC,AFC East
9/28/2014,2014-09-28,2014,TB,1385.545,0.20080342400000006,NFC,NFC South
9/29/2014,2014-09-29,2014,NE,1626.401,0.591184119,AFC,AFC East
10/2/2014,2014-10-02,2014,MIN,1495.207,0.365219297,NFC,NFC North
10/5/2014,2014-10-05,2014,KC,1537.904,0.3049084740000001,AFC,AFC West
10/5/2014,2014-10-05,2014,NYJ,1416.425,0.18188499000000002,AFC,AFC East
10/5/2014,2014-10-05,2014,PIT,1535.6270000000002,0.728462552,AFC,AFC North
10/5/2014,2014-10-05,2014,LAR,1463.9379999999999,0.29631363499999996,NFC,NFC West
10/5/2014,2014-10-05,2014,CLE,1390.933,0.34809840999999997,AFC,AFC North
10/5/2014,2014-10-05,2014,ATL,1463.763,0.35852383,NFC,NFC South
10/5/2014,2014-10-05,2014,CIN,1612.049,0.444434502,AFC,AFC North
10/5/2014,2014-10-05,2014,TB,1410.4160000000002,0.255109852,NFC,NFC South
10/5/2014,2014-10-05,2014,BUF,1458.84,0.31844948500000003,AFC,AFC East
10/5/2014,2014-10-05,2014,ARI,1601.219,0.3695177820000001,NFC,NFC West
10/5/2014,2014-10-05,2014,HOU,1435.0910000000001,0.24975776900000002,AFC,AFC South
10/5/2014,2014-10-05,2014,BAL,1571.3629999999998,0.435501861,AFC,AFC North
10/5/2014,2014-10-05,2014,CHI,1494.41,0.354872874,NFC,NFC North
10/6/2014,2014-10-06,2014,SEA,1675.576,0.805913283,NFC,NFC West
10/9/2014,2014-10-09,2014,IND,1569.181,0.6069224710000001,AFC,AFC South
10/12/2014,2014-10-12,2014,WSH,1354.892,0.158963478,NFC,NFC East
10/12/2014,2014-10-12,2014,GB,1550.707,0.524303327,NFC,NFC North
10/12/2014,2014-10-12,2014,DET,1505.9189999999999,0.45719635299999994,NFC,NFC North
10/12/2014,2014-10-12,2014,LAC,1623.902,0.810357152,AFC,AFC West
10/12/2014,2014-10-12,2014,DEN,1650.953,0.738994923,AFC,AFC West
10/12/2014,2014-10-12,2014,JAX,1288.126,0.23785409000000002,AFC,AFC South
10/12/2014,2014-10-12,2014,NYG,1516.267,0.348457727,NFC,NFC East
10/12/2014,2014-10-12,2014,BAL,1553.614,0.623126165,AFC,AFC North
10/12/2014,2014-10-12,2014,NE,1614.608,0.600314257,AFC,AFC East
10/12/2014,2014-10-12,2014,PIT,1546.6970000000001,0.6148503949999999,AFC,AFC North
10/12/2014,2014-10-12,2014,CHI,1480.317,0.454068088,NFC,NFC North
10/12/2014,2014-10-12,2014,DAL,1567.535,0.26032613700000007,NFC,NFC East
10/12/2014,2014-10-12,2014,CAR,1547.332,0.3587039000000001,NFC,NFC South
10/13/2014,2014-10-13,2014,SF,1626.3120000000001,0.6508257399999999,NFC,NFC West
10/16/2014,2014-10-16,2014,NYJ,1392.0929999999998,0.14446575099999992,AFC,AFC East
10/19/2014,2014-10-19,2014,ARI,1586.037,0.779287191,NFC,NFC West
10/19/2014,2014-10-19,2014,NYG,1494.138,0.27097645400000003,NFC,NFC East
10/19/2014,2014-10-19,2014,SF,1644.3370000000002,0.38049411099999997,NFC,NFC West
10/19/2014,2014-10-19,2014,CAR,1551.642,0.39075770200000004,NFC,NFC South
10/19/2014,2014-10-19,2014,CLE,1439.91,0.6288109820000001,AFC,AFC North
10/19/2014,2014-10-19,2014,KC,1527.645,0.27779549299999995,AFC,AFC West
10/19/2014,2014-10-19,2014,TEN,1430.203,0.5245143729999999,AFC,AFC South
10/19/2014,2014-10-19,2014,NO,1540.7160000000001,0.41449433599999996,NFC,NFC South
10/19/2014,2014-10-19,2014,CIN,1578.9520000000002,0.402196592,AFC,AFC North
10/19/2014,2014-10-19,2014,MIN,1440.933,0.384765259,NFC,NFC North
10/19/2014,2014-10-19,2014,SEA,1650.4170000000001,0.7037439759999999,NFC,NFC West
10/19/2014,2014-10-19,2014,ATL,1417.32,0.213597005,NFC,NFC South
10/19/2014,2014-10-19,2014,MIA,1455.717,0.334367736,AFC,AFC East
10/20/2014,2014-10-20,2014,HOU,1415.1,0.288126322,AFC,AFC South
10/23/2014,2014-10-23,2014,LAC,1606.961,0.30152623200000006,AFC,AFC West
10/26/2014,2014-10-26,2014,LAR,1451.714,0.281721675,NFC,NFC West
10/26/2014,2014-10-26,2014,CHI,1473.1689999999999,0.20949155200000003,NFC,NFC North
10/26/2014,2014-10-26,2014,GB,1587.134,0.481317467,NFC,NFC North
10/26/2014,2014-10-26,2014,MIA,1492.87,0.6478411900000001,AFC,AFC East
10/26/2014,2014-10-26,2014,BUF,1462.614,0.511948142,AFC,AFC East
10/26/2014,2014-10-26,2014,PHI,1582.1129999999998,0.38836759600000004,NFC,NFC East
10/26/2014,2014-10-26,2014,OAK,1291.914,0.26821858900000006,AFC,AFC West
10/26/2014,2014-10-26,2014,BAL,1590.884,0.461111764,AFC,AFC North
10/26/2014,2014-10-26,2014,SEA,1633.82,0.558045755,NFC,NFC West
10/26/2014,2014-10-26,2014,ATL,1405.175,0.31352626299999997,NFC,NFC South
10/26/2014,2014-10-26,2014,HOU,1403.9160000000002,0.38731113799999994,AFC,AFC South
10/26/2014,2014-10-26,2014,MIN,1435.789,0.49230421700000004,NFC,NFC North
10/26/2014,2014-10-26,2014,IND,1608.79,0.536457063,AFC,AFC South
10/27/2014,2014-10-27,2014,WSH,1359.769,0.13793446200000004,NFC,NFC East
10/30/2014,2014-10-30,2014,NO,1564.703,0.4789553,NFC,NFC South
11/2/2014,2014-11-02,2014,DEN,1703.2060000000001,0.480683734,AFC,AFC West
11/2/2014,2014-11-02,2014,OAK,1279.995,0.07646592099999994,AFC,AFC West
11/2/2014,2014-11-02,2014,BAL,1578.255,0.44762054799999995,AFC,AFC North
11/2/2014,2014-11-02,2014,WSH,1387.715,0.317578055,NFC,NFC East
11/2/2014,2014-11-02,2014,NYJ,1359.704,0.17275451500000005,AFC,AFC East
11/2/2014,2014-11-02,2014,PHI,1570.045,0.5948241270000001,NFC,NFC East
11/2/2014,2014-11-02,2014,ARI,1608.08,0.4397222129999999,NFC,NFC West
11/2/2014,2014-11-02,2014,TB,1356.33,0.33148361000000004,NFC,NFC South
11/2/2014,2014-11-02,2014,JAX,1303.781,0.13224377499999995,AFC,AFC South
11/2/2014,2014-11-02,2014,LAC,1591.646,0.522404969,AFC,AFC West
11/2/2014,2014-11-02,2014,LAR,1434.231,0.19058589900000011,NFC,NFC West
11/3/2014,2014-11-03,2014,IND,1577.4170000000001,0.543540695,AFC,AFC South
11/6/2014,2014-11-06,2014,CLE,1424.445,0.22820877400000006,AFC,AFC North
11/9/2014,2014-11-09,2014,LAR,1459.566,0.19900896999999995,NFC,NFC West
11/9/2014,2014-11-09,2014,TEN,1384.158,0.20797983900000006,AFC,AFC South
11/9/2014,2014-11-09,2014,DEN,1673.245,0.870329495,AFC,AFC West
11/9/2014,2014-11-09,2014,ATL,1401.082,0.48706092200000006,NFC,NFC South
11/9/2014,2014-11-09,2014,PIT,1576.596,0.715509436,AFC,AFC North
11/9/2014,2014-11-09,2014,SF,1595.128,0.40688901600000005,NFC,NFC West
11/9/2014,2014-11-09,2014,MIA,1549.344,0.41301565799999995,AFC,AFC East
11/9/2014,2014-11-09,2014,JAX,1298.259,0.18419449,AFC,AFC South
11/9/2014,2014-11-09,2014,KC,1575.1129999999998,0.525727356,AFC,AFC West
11/9/2014,2014-11-09,2014,CHI,1460.399,0.28222866,NFC,NFC North
11/9/2014,2014-11-09,2014,NYG,1456.5710000000001,0.18403797499999996,NFC,NFC East
11/10/2014,2014-11-10,2014,CAR,1483.445,0.27264563500000005,NFC,NFC South
11/13/2014,2014-11-13,2014,BUF,1477.0770000000002,0.328337812,AFC,AFC East
11/16/2014,2014-11-16,2014,CIN,1518.32,0.327080987,AFC,AFC North
11/16/2014,2014-11-16,2014,OAK,1270.252,0.11879169599999995,AFC,AFC West
11/16/2014,2014-11-16,2014,DET,1558.344,0.292441905,NFC,NFC North
11/16/2014,2014-11-16,2014,ATL,1425.7820000000002,0.3515273729999999,NFC,NFC South
11/16/2014,2014-11-16,2014,MIN,1463.9,0.44006260899999994,NFC,NFC North
11/16/2014,2014-11-16,2014,HOU,1419.487,0.330349268,AFC,AFC South
11/16/2014,2014-11-16,2014,NE,1681.595,0.519655382,AFC,AFC East
11/16/2014,2014-11-16,2014,PHI,1605.194,0.44694172200000004,NFC,NFC East
11/16/2014,2014-11-16,2014,SEA,1660.4560000000001,0.507482843,NFC,NFC West
11/16/2014,2014-11-16,2014,SF,1612.0770000000002,0.640974258,NFC,NFC West
11/16/2014,2014-11-16,2014,TB,1320.375,0.3287136890000001,NFC,NFC South
11/16/2014,2014-11-16,2014,DEN,1680.5020000000002,0.722580845,AFC,AFC West
11/17/2014,2014-11-17,2014,PIT,1544.5020000000002,0.647369573,AFC,AFC North
11/20/2014,2014-11-20,2014,KC,1606.63,0.830156162,AFC,AFC West
11/23/2014,2014-11-23,2014,JAX,1289.3319999999999,0.11846367800000002,AFC,AFC South
11/23/2014,2014-11-23,2014,CLE,1437.05,0.402394528,AFC,AFC North
11/23/2014,2014-11-23,2014,ARI,1658.846,0.4282042220000001,NFC,NFC West
11/23/2014,2014-11-23,2014,TEN,1364.639,0.17072954799999995,AFC,AFC South
11/23/2014,2014-11-23,2014,DAL,1565.71,0.5961857770000001,NFC,NFC East
11/23/2014,2014-11-23,2014,MIA,1552.8120000000001,0.29740225200000003,AFC,AFC East
11/23/2014,2014-11-23,2014,GB,1608.2020000000002,0.637780814,NFC,NFC North
11/23/2014,2014-11-23,2014,WSH,1336.094,0.11509035499999998,NFC,NFC East
11/23/2014,2014-11-23,2014,LAR,1492.546,0.32107139099999993,NFC,NFC West
11/23/2014,2014-11-23,2014,CIN,1559.57,0.550049765,AFC,AFC North
11/23/2014,2014-11-23,2014,DET,1546.33,0.209962871,NFC,NFC North
11/23/2014,2014-11-23,2014,TB,1363.692,0.2835353759999999,NFC,NFC South
11/24/2014,2014-11-24,2014,NYJ,1383.4720000000002,0.30606506099999997,AFC,AFC East
11/24/2014,2014-11-24,2014,BAL,1561.6329999999998,0.44160786100000005,AFC,AFC North
11/27/2014,2014-11-27,2014,CHI,1471.3370000000002,0.32419252200000004,NFC,NFC North
11/27/2014,2014-11-27,2014,SEA,1667.8039999999999,0.462903132,NFC,NFC West
11/27/2014,2014-11-27,2014,PHI,1583.289,0.41690204100000006,NFC,NFC East
11/30/2014,2014-11-30,2014,CAR,1452.183,0.431180706,NFC,NFC South
11/30/2014,2014-11-30,2014,OAK,1296.535,0.18936876000000002,AFC,AFC West
11/30/2014,2014-11-30,2014,LAC,1566.04,0.381070963,AFC,AFC West
11/30/2014,2014-11-30,2014,CIN,1579.967,0.718622992,AFC,AFC North
11/30/2014,2014-11-30,2014,NO,1513.7320000000002,0.35320095500000004,NFC,NFC South
11/30/2014,2014-11-30,2014,DEN,1644.879,0.505466983,AFC,AFC West
11/30/2014,2014-11-30,2014,NYG,1422.168,0.604999571,NFC,NFC East
11/30/2014,2014-11-30,2014,TEN,1355.545,0.29813891299999995,AFC,AFC South
11/30/2014,2014-11-30,2014,NE,1723.9170000000001,0.55887471,AFC,AFC East
11/30/2014,2014-11-30,2014,WSH,1332.9029999999998,0.14281732200000008,NFC,NFC East
11/30/2014,2014-11-30,2014,CLE,1450.604,0.365691855,AFC,AFC North
11/30/2014,2014-11-30,2014,ARI,1635.124,0.694815732,NFC,NFC West
12/1/2014,2014-12-01,2014,MIA,1545.09,0.662573564,AFC,AFC East
12/4/2014,2014-12-04,2014,DAL,1538.501,0.528574134,NFC,NFC East
12/7/2014,2014-12-07,2014,IND,1587.066,0.6284750189999999,AFC,AFC South
12/7/2014,2014-12-07,2014,KC,1550.023,0.34266085600000007,AFC,AFC West
12/7/2014,2014-12-07,2014,BUF,1501.136,0.20560606400000003,AFC,AFC East
12/7/2014,2014-12-07,2014,SF,1597.8329999999999,0.808126732,NFC,NFC West
12/7/2014,2014-12-07,2014,SEA,1698.6,0.517607492,NFC,NFC West
12/7/2014,2014-12-07,2014,NYG,1413.489,0.515712846,NFC,NFC East
12/7/2014,2014-12-07,2014,CAR,1427.335,0.27290713200000005,NFC,NFC South
12/7/2014,2014-12-07,2014,NE,1703.509,0.59044655,AFC,AFC East
12/7/2014,2014-12-07,2014,LAR,1497.63,0.650045671,NFC,NFC West
